Country Name,Indicator Name,average_value,min_value,max_value,std_deviation
Cayman Islands,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),79.67007672485295,-6.260869565,227.4782609,71.62042729807574
Cayman Islands,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.055245344157894734,0.036868429,0.072230831,0.008513907486153879
Cayman Islands,Forest area (% of land area),53.45772058852941,52.66666667,54.625,0.5978022775749144
Cayman Islands,"Literacy rate, youth total (% of people ages 15-24)",99.0,99.0,99.0,0.0
Cayman Islands,Political Stability and Absence of Violence/Terrorism: Estimate,1.1113446930689654,0.713235021,1.660741806,0.2989339597777371
Cayman Islands,Renewable energy consumption (% of total final energy consumption),0.0,0.0,0.0,0.0
Cayman Islands,wgi_pivoted_cleaned,1.0521293707701154,0.4279067516326904,1.926781177520752,0.34389158323573876
Central African Republic,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),53.72783474608824,-5.160478288,131.843927,34.22498054772963
Central African Republic,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.04693108579411765,0.030209125,0.063125149,0.008923182303217378
Central African Republic,Current health expenditure per capita (current US$),24.9421138764,9.20995235,51.3541069,14.068793764015101
Central African Republic,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",68.97911764705883,68.261,69.662,0.3886489235026325
Central African Republic,Forest area (% of land area),36.40670175411765,35.70419596,37.19702077,0.47273723081813973
Central African Republic,"Literacy rate, youth total (% of people ages 15-24)",47.2460896308,36.35626984,61.0,11.785851170989723
Central African Republic,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",33.60103777558824,31.91562444,38.59993767,1.3125205719948099
Central African Republic,Political Stability and Absence of Violence/Terrorism: Estimate,-1.7929365306551726,-2.699193239,-1.12044251,0.41926954183678267
Central African Republic,Renewable energy consumption (% of total final energy consumption),91.81470588235294,88.9,95.1,1.7836177659789803
Central African Republic,wgi_pivoted_cleaned,-1.4139838651733334,-2.699193239,-0.670608699,0.3471393440658401
Central Europe and the Baltics,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),-28.140019368794118,-41.47806946,-8.530378009,7.690122314939758
Central Europe and the Baltics,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.3122357855882353,0.148491773,0.574326518,0.12835072202817577
Central Europe and the Baltics,Current health expenditure per capita (current US$),844.648446228,221.1456184,1406.440984,352.1320328326662
Central Europe and the Baltics,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",50.79192317235294,46.91181921,55.49753101,2.5971234124905505
Central Europe and the Baltics,Forest area (% of land area),33.26000736029412,27.74414533,34.61885706,1.3615039609328659
Central Europe and the Baltics,"Literacy rate, youth total (% of people ages 15-24)",99.49522713764705,99.44500732,99.65283966,0.08150151938679123
Central Europe and the Baltics,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",21.73087306411765,15.73963657,26.87435279,3.520708941352331
Central Europe and the Baltics,Renewable energy consumption (% of total final energy consumption),13.079451967411766,4.806148843,19.69778382,4.601129465174273
Chad,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),311.8473091320294,-45.78723404,994.212766,376.5733307901217
Chad,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.02801198288235294,0.012465408,0.05544829,0.015510375015427668
Chad,Current health expenditure per capita (current US$),31.961587485200003,10.07452297,42.16276169,8.716761910015409
Chad,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",64.95964705882353,58.353,71.794,4.5024027112962735
Chad,Forest area (% of land area),4.417502861294118,3.249241105,5.314723634,0.7020673687461964
Chad,"Literacy rate, youth total (% of people ages 15-24)",34.637069463125,17.0,45.13460159,10.179963395503416
Chad,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",53.363122047941175,46.80527884,64.38275048,3.4967367480307088
Chad,Political Stability and Absence of Violence/Terrorism: Estimate,-1.391531738862069,-1.965196609,-0.973281741,0.2619411974969798
Chad,Renewable energy consumption (% of total final energy consumption),80.64117647058823,69.9,89.5,7.535536724447057
Chad,wgi_pivoted_cleaned,-1.3266806833133333,-1.965196609,-0.599871159,0.21557034531162245
Channel Islands,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",54.972,53.475,56.754,1.073981829314151
Channel Islands,Forest area (% of land area),4.742275698470588,4.191919192,5.151515152,0.43129045236041075
Chile,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),100.9189610322353,-4.300745089,186.6416798,57.60944263510916
Chile,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.17951924870588234,0.144530301,0.221723307,0.0182292700671868
Chile,Current health expenditure per capita (current US$),975.800056132,319.5322266,1714.8927,460.1946237715927
Chile,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",53.57164705882353,48.969,58.389,3.1875410099070987
Chile,Forest area (% of land area),22.489361382058824,20.5816979,24.82277373,1.4294201534159754
Chile,"Literacy rate, youth total (% of people ages 15-24)",98.88818151212121,98.0,99.41000366,0.5258711372951896
Chile,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",24.991056267352942,21.91471808,28.06341387,2.0421624195115293
Chile,Political Stability and Absence of Violence/Terrorism: Estimate,0.4256210625517241,-0.016121579,1.088796377,0.27048343882173115
Chile,Renewable energy consumption (% of total final energy consumption),29.72941176470588,24.1,38.6,4.035638916166268
Chile,wgi_pivoted_cleaned,1.0239316779297247,-0.016121579,1.5435912609100342,0.35066543989800336
China,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),214.31579890638233,5.629815567,449.217162,156.66797154170877
China,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.6892150445882352,0.412597464,1.232325522,0.2153233259119571
China,Current health expenditure per capita (current US$),310.38782806759997,42.80797577,672.4515991,231.16084894623125
China,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",68.92561764705883,62.404,76.84,4.2296570604927295
China,Forest area (% of land area),20.635262945588234,16.94954715,23.83173363,2.226044415583429
China,"Literacy rate, youth total (% of people ages 15-24)",99.6,99.0,100.0,0.49999999999999317
China,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",47.092260732647055,34.81052372,58.46622156,6.2066623321259495
China,Political Stability and Absence of Violence/Terrorism: Estimate,-0.425953213,-0.657060683,-0.097848825,0.1488439717924872
China,Renewable energy consumption (% of total final energy consumption),20.099999999999998,11.3,33.1,8.048715312509085
China,wgi_pivoted_cleaned,-0.4837714795671509,-1.74897027,0.8079116344451904,0.567166178074293
Colombia,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),32.596258956088235,3.353606505,89.15882277,24.462423728242076
Colombia,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.12290745294117648,0.095587561,0.166588752,0.02509808281101628
Colombia,Current health expenditure per capita (current US$),397.122679444,129.7196503,588.2944946,162.5401910899774
Colombia,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",58.638588235294115,53.279,62.152,2.3937818325143136
Colombia,Forest area (% of land area),55.37800621470588,52.94577639,58.34689139,1.6632236500324513
Colombia,"Literacy rate, youth total (% of people ages 15-24)",97.801562785625,95.0,99.11000061,1.1376409470244018
Colombia,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",20.611501484411765,14.18325149,26.30133928,4.329388202571742
Colombia,Political Stability and Absence of Violence/Terrorism: Estimate,-1.4150608346896552,-2.376026869,-0.629958332,0.5141565264813508
Colombia,Renewable energy consumption (% of total final energy consumption),30.605882352941173,25.7,36.8,2.2871102816185327
Colombia,wgi_pivoted_cleaned,-0.383533510253373,-2.376026869,0.4444120228290558,0.5663396502299624
Comoros,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),291.13156712782353,0.0,765.9033079,253.82035746347978
Comoros,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.07799462823529411,0.035192243,0.12173107,0.027716611291758255
Comoros,Current health expenditure per capita (current US$),77.2229499784,45.34594727,122.9358444,21.11521678874763
Comoros,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",42.27958823529412,39.485,48.753,3.088550009089266
Comoros,Forest area (% of land area),20.65192654147059,17.21655024,24.514777,2.3107893211515083
Comoros,"Literacy rate, youth total (% of people ages 15-24)",76.8749069208,71.58126831,82.01999664,4.457374148145519
Comoros,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",11.512953940294118,10.35930848,12.34368037,0.6547982150319197
Comoros,Political Stability and Absence of Violence/Terrorism: Estimate,-0.20527222337931034,-1.107211709,0.564976454,0.436902231173319
Comoros,Renewable energy consumption (% of total final energy consumption),64.26470588235294,39.3,74.4,10.681274533895722
Comoros,wgi_pivoted_cleaned,-0.9239189451878889,-1.813842893,0.5649764537811279,0.5075321804801922
"Congo, Dem. Rep.",Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),-15.528297867352943,-53.40733705,59.8599074,24.133703866862632
"Congo, Dem. Rep.",Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.03851259782352941,0.024659127,0.056046354,0.009707304574360202
"Congo, Dem. Rep.",Current health expenditure per capita (current US$),15.131822166,4.17578602,24.38615036,5.988414830626815
"Congo, Dem. Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)",66.62464705882353,60.049,70.441,3.5319466851595114
"Congo, Dem. Rep.",Forest area (% of land area),60.70697792970588,54.67567592,66.14587239,3.6418438705051037
"Congo, Dem. Rep.","Literacy rate, youth total (% of people ages 15-24)",77.55900796208333,65.7765274,88.09999847,9.10091832587716
"Congo, Dem. Rep.","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",26.26276983029412,24.79675674,28.46187088,0.6998781091245826
"Congo, Dem. Rep.",Political Stability and Absence of Violence/Terrorism: Estimate,-2.1981483779655173,-2.847851753,-1.626423597,0.30442341517575555
"Congo, Dem. Rep.",Renewable energy consumption (% of total final energy consumption),96.57941176470588,92.9,98.3,1.107215839943161
"Congo, Dem. Rep.",wgi_pivoted_cleaned,-1.6485861905199999,-2.847851753,-1.189708829,0.29686338663847783
"Congo, Rep.",Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),98.58941941144117,-10.09016565,223.7408262,67.30582603669065
"Congo, Rep.",Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.1485195483235294,0.104052339,0.206139349,0.030810421840179472
"Congo, Rep.",Current health expenditure per capita (current US$),49.346555786799996,16.99031258,80.09735107,18.885264509372607
"Congo, Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)",54.45523529411765,52.032,55.116,0.613775847882475
"Congo, Rep.",Forest area (% of land area),64.72577727999999,64.17569546,65.30893119,0.3544655497867712
"Congo, Rep.","Literacy rate, youth total (% of people ages 15-24)",80.628974152,79.0,82.36000061,1.2294468675597436
"Congo, Rep.","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",27.37517926647059,24.3801773,30.5591063,1.452543965554129
"Congo, Rep.",Political Stability and Absence of Violence/Terrorism: Estimate,-0.6783576026896552,-1.587167978,0.038993821,0.4830259839618726
"Congo, Rep.",Renewable energy consumption (% of total final energy consumption),67.40588235294118,54.5,80.2,6.342494546836353
"Congo, Rep.",wgi_pivoted_cleaned,-1.1059736735918382,-1.618808627,0.0389938205480575,0.30194376863714395
Cook Islands,wgi_pivoted_cleaned,-0.12349489146164956,-1.237750173,1.3223612308502195,0.8761214683768869
Costa Rica,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),127.93249866173528,8.148071909,194.1299575,53.207227140441454
Costa Rica,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.08839537776470588,0.064110203,0.117041769,0.014747930664502732
Costa Rica,Current health expenditure per capita (current US$),671.197479248,250.3095093,978.8415527,282.0887731897379
Costa Rica,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",55.46667647058823,50.66,58.734,2.048566471737389
Costa Rica,Forest area (% of land area),57.20682127147059,55.95808852,60.07853506,1.4073064366241774
Costa Rica,"Literacy rate, youth total (% of people ages 15-24)",96.4308001708,80.55000305,99.52999878,6.014950343149152
Costa Rica,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",18.44149378617647,13.37664409,21.38437311,2.501732480331172
Costa Rica,Political Stability and Absence of Violence/Terrorism: Estimate,0.7153638765862069,0.359765232,1.068694472,0.17857061914811706
Costa Rica,Renewable energy consumption (% of total final energy consumption),36.1764705882353,28.9,44.7,3.680502174525169
Costa Rica,wgi_pivoted_cleaned,0.6084689496176119,0.0309586375951766,1.151611089706421,0.26395809868239867
Cote d'Ivoire,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),177.33608836711767,2.688334847,396.7295851,124.43885635385459
Cote d'Ivoire,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.07425041020588236,0.047737493,0.090778492,0.012059396069450693
Cote d'Ivoire,Current health expenditure per capita (current US$),63.1034356688,33.58165741,92.39588928,16.764829621903015
Cote d'Ivoire,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",63.05629411764706,61.189,65.562,1.2615466824836712
Cote d'Ivoire,Forest area (% of land area),14.066568016911765,8.210499686,23.8214434,4.554639321893042
Cote d'Ivoire,"Literacy rate, youth total (% of people ages 15-24)",61.221064390740736,47.0,84.0,8.873608103790623
Cote d'Ivoire,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",47.697357093823534,38.93233491,61.95460978,4.841001172015874
Cote d'Ivoire,Political Stability and Absence of Violence/Terrorism: Estimate,-1.1191129936206896,-2.259528875,0.033416919,0.6206019540210351
Cote d'Ivoire,Renewable energy consumption (% of total final energy consumption),69.19411764705882,58.2,79.1,6.8095717471570225
Croatia,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),-22.78806583182353,-35.8584664,-1.765161021,9.285432395450878
Croatia,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.17361273614705883,0.109949377,0.233187793,0.03537869081085704
Croatia,Current health expenditure per capita (current US$),941.053225044,371.0621338,1384.119141,308.7898406401699
Croatia,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",46.82041176470588,41.986,50.964,2.4150041610811384
Croatia,Forest area (% of land area),34.081821569999995,33.21409408,34.74106505,0.4735743009081919
Croatia,"Literacy rate, youth total (% of people ages 15-24)",99.97176495764705,99.76000214,100.0,0.07848769296529297
Croatia,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",21.455605432647058,15.91485399,24.77064198,3.0663546733522606
Croatia,Political Stability and Absence of Violence/Terrorism: Estimate,0.5131168620000001,-0.03835905,0.793678284,0.2291375809410908
Croatia,Renewable energy consumption (% of total final energy consumption),29.620588235294118,22.7,34.1,3.2934075023943055
Croatia,wgi_pivoted_cleaned,0.331644447316896,-0.634232163,0.7936782836914062,0.2833242033093814
Cuba,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),-32.633757478823526,-46.07505354,-22.08435505,6.879062342421192
Cuba,Current health expenditure per capita (current US$),723.347875284,181.0931549,1199.353271,363.69974655515034
Cuba,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",51.77691176470588,47.725,54.55,1.9774697387662308
Cuba,Forest area (% of land area),26.260381664411767,19.51303538,31.23314066,4.181121601970226
Cuba,"Literacy rate, youth total (% of people ages 15-24)",99.9444381052174,99.61174011,100.0,0.11547118324835551
Cuba,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",20.328595298235292,18.90478694,21.40051655,0.7999924896245708
Cuba,Political Stability and Absence of Violence/Terrorism: Estimate,0.3945029289310345,0.007875389,0.673131645,0.1738866025590391
Cuba,Renewable energy consumption (% of total final energy consumption),28.455882352941178,15.6,51.3,10.17016406340865
Cuba,wgi_pivoted_cleaned,-0.5826645423201349,-1.88721025,0.6731316447257996,0.7792189918475264
Curacao,Forest area (% of land area),0.157657658,0.157657658,0.157657658,0.0
Curacao,Renewable energy consumption (% of total final energy consumption),0.9911764705882352,0.0,2.8,0.9952516499369981
Cyprus,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),51.71936921823529,11.25363803,83.11091948,17.463112993022552
Cyprus,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.24116412705882356,0.148457265,0.322639113,0.05333966279099412
Cyprus,Current health expenditure per capita (current US$),1873.0547729559999,750.5167236,3118.242676,646.7176262659386
Cyprus,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",59.20264705882353,53.707,63.954,2.4529248698466706
Cyprus,Forest area (% of land area),18.488524955588236,17.54978355,18.70562771,0.3338110328943452
Cyprus,"Literacy rate, youth total (% of people ages 15-24)",99.98787897333334,99.90000153,100.0,0.033142891169991015
Cyprus,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",17.982612920294116,13.50870189,20.96692337,2.676362638245194
Cyprus,Political Stability and Absence of Violence/Terrorism: Estimate,0.46384078572413795,0.199420601,0.639003932,0.12072930438998268
Cyprus,Renewable energy consumption (% of total final energy consumption),6.820588235294117,0.3,15.6,4.968249457685956
Cyprus,wgi_pivoted_cleaned,0.9246723202809823,0.1994206011295318,1.5578886270523071,0.29814622584113926
Czech Republic,wgi_pivoted_cleaned,0.9001115169075761,0.1460376679897308,1.3858983516693115,0.24892773958786382
Czechia,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),-27.160223490735294,-45.30684263,-9.269390665,9.479711641277554
Czechia,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.34207717844117647,0.175362968,0.588876456,0.12234461430122454
Czechia,Current health expenditure per capita (current US$),1446.1232594,342.9210815,2609.240723,667.8621195588877
Czechia,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",56.858000000000004,54.095,59.975,1.9097295858076602
Czechia,Forest area (% of land area),34.37857307375,34.05954445,34.73694318,0.2339086668251776
Czechia,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",19.989885915,14.11107114,25.53405465,3.5194755365810706
Czechia,Political Stability and Absence of Violence/Terrorism: Estimate,0.9322423585172415,0.332739621,1.147758007,0.1936431002990834
Czechia,Renewable energy consumption (% of total final energy consumption),10.341176470588236,4.0,17.2,4.533318915778688
Côte d'Ivoire,wgi_pivoted_cleaned,-0.864139408,-2.259528875,0.033416919,0.43530357151450494
Denmark,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),-9.574649758705883,-48.93201846,41.17937665,25.512012410434544
Denmark,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.15280076205882354,0.063004457,0.272124222,0.06340724158426342
Denmark,Current health expenditure per capita (current US$),5480.95644524,2496.047119,7465.772949,1354.1438625607889
Denmark,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",60.464470588235294,56.95,63.756,2.0451722345088
Denmark,Forest area (% of land area),14.730363970588236,13.3864,15.758,0.771413748620202
Denmark,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",13.168444928558824,9.069839273,18.00910104,3.012523768607721
Denmark,Political Stability and Absence of Violence/Terrorism: Estimate,1.0947800793448277,0.85084796,1.52424407,0.232379274151742
Denmark,Renewable energy consumption (% of total final energy consumption),21.058823529411764,7.1,39.5,12.077078656571107
Denmark,wgi_pivoted_cleaned,1.7665407760974476,0.8508479595184326,2.459118366241455,0.4105688635236339
Djibouti,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),-12.119206498029413,-34.96711878,25.56514591,17.014849332022248
Djibouti,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.130969575,0.099282578,0.201397265,0.03409165998730925
Djibouti,Current health expenditure per capita (current US$),60.7671745288,33.61427689,87.16930389,15.160572095631732
Djibouti,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",24.73923529411765,22.51,26.622,0.9918389733316691
Djibouti,Forest area (% of land area),0.2437655429117647,0.241587575,0.257308024,0.004970667692761179
Djibouti,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",39.947006294705886,35.20848348,49.94589026,3.872579261449315
Djibouti,Political Stability and Absence of Violence/Terrorism: Estimate,-0.3523549101379311,-0.964446723,0.494239002,0.3791143150071426
Djibouti,Renewable energy consumption (% of total final energy consumption),30.00588235294118,23.3,34.4,3.327383281332534
Djibouti,wgi_pivoted_cleaned,-0.7829996616266236,-1.471175194,0.4942390024662018,0.3433037508716252
Dominica,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),193.31676333123528,0.469483568,294.8356808,72.26452952435253
Dominica,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.05860413994117647,0.026522489,0.07306556,0.01127675837030674
Dominica,Current health expenditure per capita (current US$),382.999400656,226.8692322,574.4174805,111.1787074040112
Dominica,Forest area (% of land area),64.25725490441177,63.82666667,66.75466667,0.8503313941635272
Dominica,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",19.64590256882353,18.06562815,21.02693109,0.8840838524756072
Dominica,Political Stability and Absence of Violence/Terrorism: Estimate,0.9367783728275861,0.486361712,1.334130645,0.2529755185672977
Dominica,Renewable energy consumption (% of total final energy consumption),11.214705882352941,7.5,20.9,3.037655829941317
Dominica,wgi_pivoted_cleaned,0.7070066334343205,-0.268966734,1.3341306447982788,0.3139365673457621
Dominican Republic,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),153.0796660402647,4.712373709,289.6009643,76.37560243442675
Dominican Republic,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.15428972502941177,0.114309719,0.209835754,0.030435275818093382
Dominican Republic,Current health expenditure per capita (current US$),277.308318788,104.5985642,462.2628784,110.87802177747336
Dominican Republic,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",55.486676470588236,52.437,61.046,2.6320968679856573
Dominican Republic,Forest area (% of land area),41.438069399117644,33.79523908,44.82092833,3.13634726431228
Dominican Republic,"Literacy rate, youth total (% of people ages 15-24)",97.3991998292,94.87000275,98.86000061,1.2347899800656112
Dominican Republic,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",18.497363497941176,17.34167906,19.95718476,0.9198457505368458
Dominican Republic,Political Stability and Absence of Violence/Terrorism: Estimate,0.00960291624137931,-0.419894457,0.28738603,0.21554179441188567
Dominican Republic,Renewable energy consumption (% of total final energy consumption),18.485294117647058,14.4,28.2,3.501612819132903
Dominican Republic,wgi_pivoted_cleaned,-0.26836052314690984,-0.912038088,0.3258870542049408,0.36006482083280295
Early-demographic dividend,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),99.61763877761764,3.779621716,196.9487079,63.57685910589018
Early-demographic dividend,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.250896075,0.206884726,0.271930969,0.021539604565921376
Early-demographic dividend,Current health expenditure per capita (current US$),134.1891268276,58.78519483,187.7141536,44.68072901900999
Early-demographic dividend,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",53.585205969117645,50.19384889,55.2584488,1.3603510934957452
Early-demographic dividend,Forest area (% of land area),23.838225786764706,22.65338853,26.22177337,0.9154851665848935
Early-demographic dividend,"Literacy rate, youth total (% of people ages 15-24)",84.71407004,71.72251892,94.24230194,7.0005237882708675
Early-demographic dividend,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",46.21210988764706,37.41580248,54.73115548,4.834856117647719
Early-demographic dividend,Renewable energy consumption (% of total final energy consumption),27.53795350029412,22.94762505,34.38459487,3.808907344301169
East Asia & Pacific,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),130.96917660005883,4.423756485,261.5001007,90.14914290681656
East Asia & Pacific,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.40816574323529414,0.322492895,0.457764058,0.04484275266361642
East Asia & Pacific,Current health expenditure per capita (current US$),537.017837548,222.890527,879.2376487,225.92373743660752
East Asia & Pacific,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",67.05847227970588,62.86500381,72.55152222,2.8084725260396324
East Asia & Pacific,Forest area (% of land area),26.610537579411766,26.04842556,27.22664712,0.4215048755941279
East Asia & Pacific,"Literacy rate, youth total (% of people ages 15-24)",97.76576165617647,94.45285797,99.07862091,1.416006414329289
East Asia & Pacific,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",37.93594856617647,28.88200604,44.2717617,4.6534997044875395
East Asia & Pacific,Renewable energy consumption (% of total final energy consumption),17.721167620588236,12.72633646,25.98635425,4.5859651857796315
East Asia & Pacific (IDA & IBRD countries),Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),208.59600933329412,6.032389342,436.4030148,149.346514174026
East Asia & Pacific (IDA & IBRD countries),Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.5101174658235293,0.361331811,0.691489945,0.09256675340551619
East Asia & Pacific (IDA & IBRD countries),Current health expenditure per capita (current US$),244.68996899720003,38.39628584,514.7474136,172.70212335632792
East Asia & Pacific (IDA & IBRD countries),"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",67.98721219147058,63.03328261,74.28505144,3.291626445026288
East Asia & Pacific (IDA & IBRD countries),Forest area (% of land area),29.547704031176472,28.69255001,30.41697234,0.6326026994519643
East Asia & Pacific (IDA & IBRD countries),"Literacy rate, youth total (% of people ages 15-24)",97.88823071676471,94.44647217,99.18948364,1.4607724148591017
East Asia & Pacific (IDA & IBRD countries),"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",40.63456030617647,30.4069592,47.46407143,5.264258068357735
East Asia & Pacific (IDA & IBRD countries),Renewable energy consumption (% of total final energy consumption),22.76247178617647,14.51028164,37.01479689,8.303849293546415
East Asia & Pacific (excluding high income),Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),197.3688389005588,5.596768659,414.950832,142.33838968111507
East Asia & Pacific (excluding high income),Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.509966491,0.361300381,0.691079222,0.09246198330619693
East Asia & Pacific (excluding high income),Current health expenditure per capita (current US$),244.6765467352,38.3870668,514.7283462,172.69754976773535
East Asia & Pacific (excluding high income),"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",68.13618623411764,63.2333265,74.35932733,3.2554171904069618
East Asia & Pacific (excluding high income),Forest area (% of land area),29.719681608529413,28.87872171,30.5605969,0.6127307475500122
East Asia & Pacific (excluding high income),"Literacy rate, youth total (% of people ages 15-24)",97.9140876317647,94.51902008,99.19991302,1.4421660387011217
East Asia & Pacific (excluding high income),"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",40.60331653764706,30.40140029,47.44749969,5.2491360061190955
East Asia & Pacific (excluding high income),Renewable energy consumption (% of total final energy consumption),22.55812169264706,14.53499352,36.11275645,8.070655390292513
Ecuador,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),80.33678741211764,0.212485972,158.220017,51.57584302385407
Ecuador,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.1868715052352941,0.163609586,0.213395395,0.013543401024724169
Ecuador,Current health expenditure per capita (current US$),327.9344824352,48.11405182,498.6079407,159.10522068682917
Ecuador,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",61.92697058823529,56.254,65.54,2.0014348865674725
Ecuador,Forest area (% of land area),52.30960710147059,49.80387341,56.01079884,1.7729617679598648
Ecuador,"Literacy rate, youth total (% of people ages 15-24)",95.52291647624999,90.72000122,97.54000092,1.8957287472207187
Ecuador,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",31.69252260882353,16.65702108,46.54614263,12.351805655330514
Ecuador,Political Stability and Absence of Violence/Terrorism: Estimate,-0.47262148589655173,-0.96105659,-0.018533209,0.2938746964321159
