Country Name,Indicator Name,Trend Slope
Equatorial Guinea,Current health expenditure per capita (current US$),7.062910363553846
Equatorial Guinea,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.06439022154316272
Equatorial Guinea,Forest area (% of land area),-0.29354266162719644
Equatorial Guinea,"Literacy rate, youth total (% of people ages 15-24)",0.055790828076922865
Equatorial Guinea,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",0.0328782235309397
Equatorial Guinea,Political Stability and Absence of Violence/Terrorism: Estimate,-0.004876478566502462
Equatorial Guinea,Renewable energy consumption (% of total final energy consumption),-2.669320091673033
Equatorial Guinea,wgi_pivoted_cleaned,-0.007818707748177653
Eritrea,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),-0.4625422467563026
Eritrea,Current health expenditure per capita (current US$),0.4941469405769231
Eritrea,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.09527318563789157
Eritrea,Forest area (% of land area),-0.10401055639956013
Eritrea,"Literacy rate, youth total (% of people ages 15-24)",0.8006462125691698
Eritrea,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.20855111617112307
Eritrea,Political Stability and Absence of Violence/Terrorism: Estimate,-0.00039289446600985
Eritrea,Renewable energy consumption (% of total final energy consumption),0.08018048128342256
Eritrea,wgi_pivoted_cleaned,-0.03826819635716256
Estonia,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),-0.701567063269977
Estonia,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.026087932749427046
Estonia,Current health expenditure per capita (current US$),78.24466922846153
Estonia,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.09405760122230707
Estonia,Forest area (% of land area),0.1798632699398396
Estonia,"Literacy rate, youth total (% of people ages 15-24)",-0.0003231460615383788
Estonia,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.2656997631651642
Estonia,Political Stability and Absence of Violence/Terrorism: Estimate,-0.0046667376743842375
Estonia,Renewable energy consumption (% of total final energy consumption),0.836715049656226
Estonia,wgi_pivoted_cleaned,0.019057976969482984
Eswatini,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),0.22735603495813606
Eswatini,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.004134005231016043
Eswatini,Current health expenditure per capita (current US$),7.329249754969233
Eswatini,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.33227624140565326
Eswatini,Forest area (% of land area),0.0695389255370512
Eswatini,"Literacy rate, youth total (% of people ages 15-24)",0.25698647716153855
Eswatini,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.18009077600916729
Eswatini,Political Stability and Absence of Violence/Terrorism: Estimate,-0.013362265462068966
Eswatini,Renewable energy consumption (% of total final energy consumption),0.24084033613445388
Eswatini,wgi_pivoted_cleaned,-0.005773986924715114
Ethiopia,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),25.02684350235798
Ethiopia,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.0002834645816653935
Ethiopia,Current health expenditure per capita (current US$),1.119775497823077
Ethiopia,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.401485103132162
Ethiopia,Forest area (% of land area),-0.1540089872085777
Ethiopia,"Literacy rate, youth total (% of people ages 15-24)",1.5776217261532253
Ethiopia,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",0.18434040201986246
Ethiopia,Political Stability and Absence of Violence/Terrorism: Estimate,-0.0345707159729064
Ethiopia,Renewable energy consumption (% of total final energy consumption),-0.22615737203972508
Ethiopia,wgi_pivoted_cleaned,0.006154768342008615
Euro area,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),-0.8690107490644767
Euro area,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.003832443736287242
Euro area,Current health expenditure per capita (current US$),99.39549990230768
Euro area,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.11501308972956453
Euro area,Forest area (% of land area),0.128791122921314
Euro area,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.35924119117799846
Euro area,Renewable energy consumption (% of total final energy consumption),0.4716724674016807
Europe & Central Asia,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),-0.45444235088479756
Europe & Central Asia,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.005982024808708937
Europe & Central Asia,Current health expenditure per capita (current US$),68.19526868969231
Europe & Central Asia,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.06751395132773114
Europe & Central Asia,Forest area (% of land area),0.02921861657419789
Europe & Central Asia,"Literacy rate, youth total (% of people ages 15-24)",0.031811523355232976
Europe & Central Asia,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.30364453309396483
Europe & Central Asia,Renewable energy consumption (% of total final energy consumption),0.3056330712745607
Europe & Central Asia (IDA & IBRD countries),Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),-0.030565047320702803
Europe & Central Asia (IDA & IBRD countries),Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.012400165541176473
Europe & Central Asia (IDA & IBRD countries),Current health expenditure per capita (current US$),23.342422607923076
Europe & Central Asia (IDA & IBRD countries),"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.014657640478227655
Europe & Central Asia (IDA & IBRD countries),Forest area (% of land area),0.02225384190173799
Europe & Central Asia (IDA & IBRD countries),"Literacy rate, youth total (% of people ages 15-24)",0.04795589115966379
Europe & Central Asia (IDA & IBRD countries),"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.25694055166386554
Europe & Central Asia (IDA & IBRD countries),Renewable energy consumption (% of total final energy consumption),0.0943534714869366
Europe & Central Asia (excluding high income),Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),0.08818452323819714
Europe & Central Asia (excluding high income),Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.013047758498548513
Europe & Central Asia (excluding high income),Current health expenditure per capita (current US$),10.6525062397
Europe & Central Asia (excluding high income),"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.09896035516424755
Europe & Central Asia (excluding high income),Forest area (% of land area),0.05259582594217913
Europe & Central Asia (excluding high income),"Literacy rate, youth total (% of people ages 15-24)",0.08215878029946515
Europe & Central Asia (excluding high income),"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.1210457574667685
Europe & Central Asia (excluding high income),Renewable energy consumption (% of total final energy consumption),0.11807318359724983
European Union,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),-0.8702143709220779
European Union,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.00467305290710466
European Union,Current health expenditure per capita (current US$),93.28427412692308
European Union,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.12602885424751717
European Union,Forest area (% of land area),0.10416653069977083
European Union,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.3552824307914439
European Union,Renewable energy consumption (% of total final energy consumption),0.4879427973784569
Faroe Islands,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),1.0418258212375862
Faroe Islands,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-1.7214161764705883e-05
Faroe Islands,Forest area (% of land area),2.4747535523300288e-05
Faroe Islands,Renewable energy consumption (% of total final energy consumption),0.14661573720397253
Fiji,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),2.9123092494924365
Fiji,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),2.854810847975699e-06
Fiji,Current health expenditure per capita (current US$),8.096011834630767
Fiji,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.05220015278838808
Fiji,Forest area (% of land area),0.36007443719022153
Fiji,"Literacy rate, youth total (% of people ages 15-24)",0.0
Fiji,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",0.06665705753460659
Fiji,Political Stability and Absence of Violence/Terrorism: Estimate,0.006314318917241379
Fiji,Renewable energy consumption (% of total final energy consumption),-1.0420168067226891
Fiji,wgi_pivoted_cleaned,0.010403565155340065
Finland,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),-1.399839594153858
Finland,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.006934732038655462
Finland,Current health expenditure per capita (current US$),118.48761569615387
Finland,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.06541482047364404
Finland,Forest area (% of land area),0.036522429944996236
Finland,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.14222499937616503
Finland,Political Stability and Absence of Violence/Terrorism: Estimate,-0.03252150107241379
Finland,Renewable energy consumption (% of total final energy consumption),0.8108479755538579
Finland,wgi_pivoted_cleaned,-0.006043202477153133
Fragile and conflict affected situations,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),-0.287797394112605
Fragile and conflict affected situations,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.010051231384568373
Fragile and conflict affected situations,Current health expenditure per capita (current US$),2.2474185633923076
Fragile and conflict affected situations,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.2180909887456074
Fragile and conflict affected situations,Forest area (% of land area),-0.2148575300733385
Fragile and conflict affected situations,"Literacy rate, youth total (% of people ages 15-24)",0.19726239840794504
Fragile and conflict affected situations,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.04426666796791439
Fragile and conflict affected situations,Renewable energy consumption (% of total final energy consumption),0.6376685692391139
France,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),-0.8856229216690603
France,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.002956909341787624
France,Current health expenditure per capita (current US$),97.5087167723077
France,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.06737417876241407
France,Forest area (% of land area),0.17347086602444617
France,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.2917393749067991
France,Political Stability and Absence of Violence/Terrorism: Estimate,-0.02188522795862069
France,Renewable energy consumption (% of total final energy consumption),0.21078686019862491
France,wgi_pivoted_cleaned,-0.007570335553893985
French Guiana,wgi_pivoted_cleaned,0.019320681284838066
French Polynesia,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),1.5038322972264322
French Polynesia,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.17704812834224587
French Polynesia,Forest area (% of land area),0.1083836914300993
French Polynesia,Renewable energy consumption (% of total final energy consumption),0.011199388846447658
Gabon,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),-0.23947675266493504
Gabon,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.0036899295686783798
Gabon,Current health expenditure per capita (current US$),3.273058676846153
Gabon,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.014751566080977933
Gabon,Forest area (% of land area),-0.03010009225515657
Gabon,"Literacy rate, youth total (% of people ages 15-24)",-0.14437775462243416
Gabon,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",0.0799488711611918
Gabon,Political Stability and Absence of Violence/Terrorism: Estimate,-0.022790052042857147
Gabon,Renewable energy consumption (% of total final energy consumption),0.6294881588999236
Gabon,wgi_pivoted_cleaned,-0.019978207301236
"Gambia, The",Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),13.30630698787288
"Gambia, The",Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.0013209551046600458
"Gambia, The",Current health expenditure per capita (current US$),-1.038871564376923
"Gambia, The","Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.07087288006111529
"Gambia, The",Forest area (% of land area),-0.558108935697479
"Gambia, The","Literacy rate, youth total (% of people ages 15-24)",1.0904070811384614
"Gambia, The","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.09162971410389613
"Gambia, The",Political Stability and Absence of Violence/Terrorism: Estimate,-0.025416161071921184
"Gambia, The",Renewable energy consumption (% of total final energy consumption),-0.502139037433155
"Gambia, The",wgi_pivoted_cleaned,-0.004700498926537096
Georgia,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),0.00470161737203975
Georgia,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.012289081268601986
Georgia,Current health expenditure per capita (current US$),16.977972279892306
Georgia,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.21445408708938118
Georgia,Forest area (% of land area),0.03986194686497338
Georgia,"Literacy rate, youth total (% of people ages 15-24)",-0.002041466047430696
Georgia,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",0.07972003438044307
Georgia,Political Stability and Absence of Violence/Terrorism: Estimate,0.04375563883596058
Georgia,Renewable energy consumption (% of total final energy consumption),-0.42190985485103133
Georgia,wgi_pivoted_cleaned,0.05897918086143464
Germany,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),-0.9530180164192512
Germany,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.0045852431058823525
Germany,Current health expenditure per capita (current US$),159.31181453999997
Germany,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.20106096256684491
Germany,Forest area (% of land area),0.009881329078685976
Germany,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.3812126726722689
Germany,Political Stability and Absence of Violence/Terrorism: Estimate,-0.026292812909852217
Germany,Renewable energy consumption (% of total final energy consumption),0.5867990832696716
Germany,wgi_pivoted_cleaned,-0.005357579670992847
Ghana,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),21.891421671144386
Ghana,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.0009199683390374331
Ghana,Current health expenditure per capita (current US$),2.9896572706615383
Ghana,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.3181896103896103
Ghana,Forest area (% of land area),-0.25220206246142085
Ghana,"Literacy rate, youth total (% of people ages 15-24)",0.713999504876923
Ghana,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.008767326736440139
Ghana,Political Stability and Absence of Violence/Terrorism: Estimate,0.008133572516256156
Ghana,Renewable energy consumption (% of total final energy consumption),-1.5152788388082503
Ghana,wgi_pivoted_cleaned,0.007050663361172298
Gibraltar,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),10.62579488675783
Gibraltar,Forest area (% of land area),0.0
Gibraltar,Renewable energy consumption (% of total final energy consumption),0.0
Greece,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),-1.3806985691523301
Greece,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.004611912977540106
Greece,Current health expenditure per capita (current US$),4.049237914615385
Greece,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.1300881588999236
Greece,Forest area (% of land area),0.14264225422459886
Greece,"Literacy rate, youth total (% of people ages 15-24)",0.0
Greece,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.37376251245836517
Greece,Political Stability and Absence of Violence/Terrorism: Estimate,-0.029404062121182264
Greece,Renewable energy consumption (% of total final energy consumption),0.47908326967150494
Greece,wgi_pivoted_cleaned,-0.023705076559921125
Greenland,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),2068.867282480488
Greenland,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.005836901003972497
Greenland,Forest area (% of land area),-2.768162566844921e-06
Greenland,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.03241199211474407
Greenland,Political Stability and Absence of Violence/Terrorism: Estimate,-0.010715505676470592
Greenland,Renewable energy consumption (% of total final energy consumption),0.192375859434683
Greenland,wgi_pivoted_cleaned,-0.008660393671304462
Grenada,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),5.629049042429182
Grenada,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.0002948803886936593
Grenada,Current health expenditure per capita (current US$),11.010148103076922
Grenada,Forest area (% of land area),0.0
Grenada,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",0.03101919865546219
Grenada,Political Stability and Absence of Violence/Terrorism: Estimate,0.004715784066995074
Grenada,Renewable energy consumption (% of total final energy consumption),0.07864018334606569
Grenada,wgi_pivoted_cleaned,-0.009811583749962327
Guam,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),2.5362872421695952
Guam,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.2407967914438502
Guam,Forest area (% of land area),0.265116147621085
Guam,"Literacy rate, youth total (% of people ages 15-24)",0.0
Guam,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",0.021074687302673804
Guam,Political Stability and Absence of Violence/Terrorism: Estimate,0.01773185974545454
Guam,Renewable energy consumption (% of total final energy consumption),0.1750190985485103
Guam,wgi_pivoted_cleaned,0.014941769578655516
Guatemala,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),12.698223690272725
Guatemala,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.000697579064171123
Guatemala,Current health expenditure per capita (current US$),12.385568988707693
Guatemala,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.11479113827349116
Guatemala,Forest area (% of land area),-0.36207269230557676
Guatemala,"Literacy rate, youth total (% of people ages 15-24)",0.7814937283830646
Guatemala,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.6638954138441558
Guatemala,Political Stability and Absence of Violence/Terrorism: Estimate,0.01996185879507389
Guatemala,Renewable energy consumption (% of total final energy consumption),-0.15029793735676084
Guatemala,wgi_pivoted_cleaned,-0.0025314996740625167
Guinea,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),10.587950916908785
Guinea,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.0006170162682964095
Guinea,Current health expenditure per capita (current US$),1.3927854758384615
Guinea,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.4353902215431627
Guinea,Forest area (% of land area),-0.14618581816653936
Guinea,"Literacy rate, youth total (% of people ages 15-24)",1.154458174630542
Guinea,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.02517148353399536
Guinea,Political Stability and Absence of Violence/Terrorism: Estimate,0.022037533379802954
Guinea,Renewable energy consumption (% of total final energy consumption),-0.7115355233002292
Guinea,wgi_pivoted_cleaned,0.008940633387248946
Guinea-Bissau,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),3.222141365306341
Guinea-Bissau,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.0009633879312452253
Guinea-Bissau,Current health expenditure per capita (current US$),2.6264359144076925
Guinea-Bissau,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.0483781512605042
Guinea-Bissau,Forest area (% of land area),-0.29583086573567613
Guinea-Bissau,"Literacy rate, youth total (% of people ages 15-24)",0.5754168819000001
Guinea-Bissau,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.15955516308021397
Guinea-Bissau,Political Stability and Absence of Violence/Terrorism: Estimate,0.0293370488320197
Guinea-Bissau,Renewable energy consumption (% of total final energy consumption),-0.07608861726508773
Guinea-Bissau,wgi_pivoted_cleaned,-0.0013764243321321397
Guyana,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),5.129114129034684
Guyana,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.0036627207269671505
Guyana,Current health expenditure per capita (current US$),19.707555315115385
Guyana,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.2661578304048892
Guyana,Forest area (% of land area),-0.03321457231474411
Guyana,"Literacy rate, youth total (% of people ages 15-24)",0.4175840827941179
Guyana,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",0.012812956010695162
Guyana,Political Stability and Absence of Violence/Terrorism: Estimate,0.01020980800640394
Guyana,Renewable energy consumption (% of total final energy consumption),-0.7659893048128343
Guyana,wgi_pivoted_cleaned,-0.0007724283025802318
Haiti,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),8.254246089662644
Haiti,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.0020729757431627196
Haiti,Current health expenditure per capita (current US$),1.5079459482538462
Haiti,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.14594912146676853
Haiti,Forest area (% of land area),-0.047371441002291834
Haiti,"Literacy rate, youth total (% of people ages 15-24)",0.7644654095765104
Haiti,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",0.08198791537509553
Haiti,Political Stability and Absence of Violence/Terrorism: Estimate,-0.001808036063054187
Haiti,Renewable energy consumption (% of total final energy consumption),-0.39747899159663863
Haiti,wgi_pivoted_cleaned,-0.006933853134496788
Heavily indebted poor countries (HIPC),Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),12.012809085349428
Heavily indebted poor countries (HIPC),Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.0007059819184110008
Heavily indebted poor countries (HIPC),Current health expenditure per capita (current US$),1.560395450476923
Heavily indebted poor countries (HIPC),"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.19572162971734153
Heavily indebted poor countries (HIPC),Forest area (% of land area),-0.25917927636974786
Heavily indebted poor countries (HIPC),"Literacy rate, youth total (% of people ages 15-24)",0.6943001615263561
Heavily indebted poor countries (HIPC),"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",0.028005848180290293
Heavily indebted poor countries (HIPC),Renewable energy consumption (% of total final energy consumption),-0.439083465370512
High income,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),-0.10866000744644769
High income,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.005611024702673796
High income,Current health expenditure per capita (current US$),151.68833970692307
High income,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.0645475467028266
High income,Forest area (% of land area),0.05563569945912912
High income,"Literacy rate, youth total (% of people ages 15-24)",0.024292666129869717
High income,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.22841391116119172
High income,Renewable energy consumption (% of total final energy consumption),0.23280761958731858
Honduras,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),11.073728457744842
Honduras,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.0008047990860198626
Honduras,Current health expenditure per capita (current US$),7.6742836462307675
Honduras,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.22538502673796795
Honduras,Forest area (% of land area),-0.18436275914438496
Honduras,"Literacy rate, youth total (% of people ages 15-24)",0.252186892704348
Honduras,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.41018940896103895
Honduras,Political Stability and Absence of Violence/Terrorism: Estimate,-0.012058621562068966
Honduras,Renewable energy consumption (% of total final energy consumption),-0.6029793735676089
Honduras,wgi_pivoted_cleaned,-0.005872887658212515
"Hong Kong SAR, China",Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),-0.13754207339633306
"Hong Kong SAR, China",Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.0039533525847211615
"Hong Kong SAR, China","Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.11742169595110774
"Hong Kong SAR, China",Political Stability and Absence of Violence/Terrorism: Estimate,-0.014702965321674876
"Hong Kong SAR, China",Renewable energy consumption (% of total final energy consumption),0.007624140565317036
"Hong Kong SAR, China",wgi_pivoted_cleaned,0.0007586562896318156
Hungary,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),-0.9054842854184874
Hungary,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.007346049101909853
Hungary,Current health expenditure per capita (current US$),32.72539180869231
Hungary,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.37259327731092445
Hungary,Forest area (% of land area),0.06941153884491977
Hungary,"Literacy rate, youth total (% of people ages 15-24)",0.0
Hungary,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.3363126652834224
Hungary,Political Stability and Absence of Violence/Terrorism: Estimate,-0.015166063437931032
Hungary,Renewable energy consumption (% of total final energy consumption),0.4371122994652407
Hungary,wgi_pivoted_cleaned,-0.02619280763369329
IBRD only,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),5.62068556486081
IBRD only,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.004938378427654698
IBRD only,Current health expenditure per capita (current US$),16.07182650853846
IBRD only,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.22287949250114586
IBRD only,Forest area (% of land area),-0.03688515397727269
IBRD only,"Literacy rate, youth total (% of people ages 15-24)",0.3672620512895339
IBRD only,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.25492599967303287
IBRD only,Renewable energy consumption (% of total final energy consumption),-0.25107163854239883
IDA & IBRD total,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),5.571527252326967
IDA & IBRD total,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.004656940733078686
IDA & IBRD total,Current health expenditure per capita (current US$),12.050276930299999
IDA & IBRD total,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.19936885524369743
IDA & IBRD total,Forest area (% of land area),-0.09155914984625674
IDA & IBRD total,"Literacy rate, youth total (% of people ages 15-24)",0.34884291294576014
IDA & IBRD total,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.20550020604583655
IDA & IBRD total,Renewable energy consumption (% of total final energy consumption),-0.25008039200152793
IDA blend,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),2.5159654642169595
IDA blend,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.004853750790068755
IDA blend,Current health expenditure per capita (current US$),2.2937298362538465
IDA blend,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.06752939277158136
IDA blend,Forest area (% of land area),-0.1132434133582888
IDA blend,"Literacy rate, youth total (% of people ages 15-24)",0.3146819333980138
IDA blend,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.13467293769900696
IDA blend,Renewable energy consumption (% of total final energy consumption),0.014861639802902919
IDA only,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),8.713928288391596
IDA only,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.00014411136699770806
IDA only,Current health expenditure per capita (current US$),1.778552181776923
IDA only,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.15499732977692898
IDA only,Forest area (% of land area),-0.2667172401695951
IDA only,"Literacy rate, youth total (% of people ages 15-24)",0.7642267406386554
IDA only,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.03353760840183352
IDA only,Renewable energy consumption (% of total final energy consumption),-0.43635734565011464
IDA total,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),4.5115480081498855
IDA total,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.00254663779816654
IDA total,Current health expenditure per capita (current US$),1.9599543927461536
IDA total,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.12406688772803665
IDA total,Forest area (% of land area),-0.23878183793582883
IDA total,"Literacy rate, youth total (% of people ages 15-24)",0.6171680592987012
IDA total,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.06635584647975547
IDA total,Renewable energy consumption (% of total final energy consumption),-0.19276013595569133
Iceland,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),1.2417206320351413
